DY,DY001,Hilary O'Neil had little experience and a lot of possibility.,neu,neu,neu,3,3,3,neu,neu,neu,3,3,3
,TEOA252,say the word good,,,,,,,,,,,,
,TEOA253,say the word goose,,,,,,,,,,,,
,TEOA254,say the word gun,,,,,,,,,,,,
,TEOA255,say the word half,,,,,,,,,,,,
,TEOA256,say the word hall,,,,,,,,,,,,
,TEOA257,say the word hash,,,,,,,,,,,,
,TEOA258,say the word hate,,,,,,,,,,,,
,TEOA259,say the word have,,,,,,,,,,,,
,TEOA260,say the word haze,,,,,,,,,,,,
,TEOA261,say the word hire,,,,,,,,,,,,
,TEOA262,say the word hit,,,,,,,,,,,,
,TEOA263,say the word hole,,,,,,,,,,,,
,TEOA264,say the word home,,,,,,,,,,,,
,TEOA265,say the word hurl,,,,,,,,,,,,
,TEOA266,say the word hush,,,,,,,,,,,,
,TEOA267,say the word jail,,,,,,,,,,,,
,TEOA268,say the word jar,,,,,,,,,,,,
,TEOA269,say the word join,,,,,,,,,,,,
,TEOA270,say the word judge,,,,,,,,,,,,
,TEOA271,say the word jug,,,,,,,,,,,,
,TEOA272,say the word juice,,,,,,,,,,,,
,TEOA273,say the word keen,,,,,,,,,,,,
,TEOA274,say the word keep,,,,,,,,,,,,
,TEOA275,say the word keg,,,,,,,,,,,,
,TEOA276,say the word kick,,,,,,,,,,,,
,TEOA277,say the word kill,,,,,,,,,,,,
,TEOA278,say the word king,,,,,,,,,,,,
,TEOA279,say the word kite,,,,,,,,,,,,
,TEOA280,say the word knock,,,,,,,,,,,,
,TEOA281,say the word late,,,,,,,,,,,,
,TEOA282,say the word laud,,,,,,,,,,,,
,TEOA283,say the word lean,,,,,,,,,,,,
,TEOA284,say the word learn,,,,,,,,,,,,
,TEOA285,say the word lease,,,,,,,,,,,,
,TEOA286,say the word lid,,,,,,,,,,,,
,TEOA287,say the word life,,,,,,,,,,,,
,TEOA288,say the word limb,,,,,,,,,,,,
,TEOA289,say the word live,,,,,,,,,,,,
,TEOA290,say the word loaf,,,,,,,,,,,,
,TEOA291,say the word long,,,,,,,,,,,,
,TEOA292,say the word lore,,,,,,,,,,,,
,TEOA293,say the word lose,,,,,,,,,,,,
,TEOA294,say the word lot,,,,,,,,,,,,
,TEOA295,say the word love,,,,,,,,,,,,
,TEOA296,say the word luck,,,,,,,,,,,,
,TEOA297,say the word make,,,,,,,,,,,,
,TEOA298,say the word match,,,,,,,,,,,,
,TEOA299,say the word merge,,,,,,,,,,,,
,TEOA300,say the word mess,,,,,,,,,,,,
,TEOA301,say the word met,,,,,,,,,,,,
,TEOA302,say the word mill,,,,,,,,,,,,
,TEOA303,say the word mob,,,,,,,,,,,,
,TEOA304,say the word mode,,,,,,,,,,,,
,TEOA305,say the word mood,,,,,,,,,,,,
,TEOA306,say the word moon,,,,,,,,,,,,
,TEOA307,say the word mop,,,,,,,,,,,,
,TEOA308,say the word mouse,,,,,,,,,,,,
,TEOA309,say the word nag,,,,,,,,,,,,
,TEOA310,say the word name,,,,,,,,,,,,
,TEOA311,say the word near,,,,,,,,,,,,
,TEOA312,say the word neat,,,,,,,,,,,,
,TEOA313,say the word nice,,,,,,,,,,,,
,TEOA314,say the word note,,,,,,,,,,,,
,TEOA315,say the word numb,,,,,,,,,,,,
,TEOA316,say the word pad,,,,,,,,,,,,
,TEOA317,say the word page,,,,,,,,,,,,
,TEOA318,say the word pain,,,,,,,,,,,,
,TEOA319,say the word pass,,,,,,,,,,,,
,TEOA320,say the word pearl,,,,,,,,,,,,
,TEOA321,say the word peg,,,,,,,,,,,,
,TEOA322,say the word perch,,,,,,,,,,,,
,TEOA323,say the word phone,,,,,,,,,,,,
,TEOA324,say the word pick,,,,,,,,,,,,
,TEOA325,say the word pike,,,,,,,,,,,,
,TEOA326,say the word pole,,,,,,,,,,,,
,TEOA327,say the word pool,,,,,,,,,,,,
,TEOA328,say the word puff,,,,,,,,,,,,
,TEOA329,say the word rag,,,,,,,,,,,,
,TEOA330,say the word raid,,,,,,,,,,,,
,TEOA331,say the word rain,,,,,,,,,,,,
,TEOA332,say the word raise,,,,,,,,,,,,
,TEOA333,say the word rat,,,,,,,,,,,,
,TEOA334,say the word reach,,,,,,,,,,,,
,TEOA335,say the word read,,,,,,,,,,,,
,TEOA336,say the word red,,,,,,,,,,,,
,TEOA337,say the word ring,,,,,,,,,,,,
,TEOA338,say the word ripe,,,,,,,,,,,,
,TEOA339,say the word road,,,,,,,,,,,,
,TEOA340,say the word room,,,,,,,,,,,,
,TEOA341,say the word rose,,,,,,,,,,,,
,TEOA342,say the word rot,,,,,,,,,,,,
,TEOA343,say the word rough,,,,,,,,,,,,
,TEOA344,say the word rush,,,,,,,,,,,,
,TEOA345,say the word said,,,,,,,,,,,,
,TEOA346,say the word sail,,,,,,,,,,,,
,TEOA347,say the word search,,,,,,,,,,,,
,TEOA348,say the word seize,,,,,,,,,,,,
,TEOA349,say the word sell,,,,,,,,,,,,
,TEOA350,say the word shack,,,,,,,,,,,,
,TEOA351,say the word shall,,,,,,,,,,,,
,TEOA352,say the word shawl,,,,,,,,,,,,
,TEOA353,say the word sheep,,,,,,,,,,,,
,TEOA354,say the word shirt,,,,,,,,,,,,
,TEOA355,say the word should,,,,,,,,,,,,
,TEOA356,say the word shout,,,,,,,,,,,,
,TEOA357,say the word size,,,,,,,,,,,,
,TEOA358,say the word soap,,,,,,,,,,,,
,TEOA359,say the word soup,,,,,,,,,,,,
,TEOA360,say the word sour,,,,,,,,,,,,
,TEOA361,say the word south,,,,,,,,,,,,
,TEOA362,say the word sub,,,,,,,,,,,,
,TEOA363,say the word such,,,,,,,,,,,,
,TEOA364,say the word sure,,,,,,,,,,,,
,TEOA365,say the word take,,,,,,,,,,,,
,TEOA366,say the word talk,,,,,,,,,,,,
,TEOA367,say the word tape,,,,,,,,,,,,
,TEOA368,say the word team,,,,,,,,,,,,
,TEOA369,say the word tell,,,,,,,,,,,,
,TEOA370,say the word thin,,,,,,,,,,,,
,TEOA371,say the word third,,,,,,,,,,,,
,TEOA372,say the word thought,,,,,,,,,,,,
,TEOA373,say the word thumb,,,,,,,,,,,,
,TEOA374,say the word time,,,,,,,,,,,,
,TEOA375,say the word tip,,,,,,,,,,,,
,TEOA376,say the word tire,,,,,,,,,,,,
,TEOA377,say the word ton,,,,,,,,,,,,
,TEOA378,say the word tool,,,,,,,,,,,,
,TEOA379,say the word tough,,,,,,,,,,,,
,TEOA380,say the word turn,,,,,,,,,,,,
,TEOA381,say the word vine,,,,,,,,,,,,
,TEOA382,say the word voice,,,,,,,,,,,,
,TEOA383,say the word void,,,,,,,,,,,,
,TEOA384,say the word vote,,,,,,,,,,,,
,TEOA385,say the word wag,,,,,,,,,,,,
,TEOA386,say the word walk,,,,,,,,,,,,
,TEOA387,say the word wash,,,,,,,,,,,,
,TEOA388,say the word week,,,,,,,,,,,,
,TEOA389,say the word wheat,,,,,,,,,,,,
,TEOA390,say the word when,,,,,,,,,,,,
,TEOA391,say the word which,,,,,,,,,,,,
,TEOA392,say the word whip,,,,,,,,,,,,
,TEOA393,say the word white,,,,,,,,,,,,
,TEOA394,say the word wife,,,,,,,,,,,,
,TEOA395,say the word wire,,,,,,,,,,,,
,TEOA396,say the word witch,,,,,,,,,,,,
,TEOA397,say the word yearn,,,,,,,,,,,,
,TEOA398,say the word yes,,,,,,,,,,,,
,TEOA399,say the word young,,,,,,,,,,,,
,TEOA400,say the word youth,,,,,,,,,,,,
,TEOA401,say the word back,,,,,,,,,,,,
,TEOA402,say the word bar,,,,,,,,,,,,
,TEOA403,say the word base,,,,,,,,,,,,
,TEOA404,say the word bath,,,,,,,,,,,,
,TEOA405,say the word bean,,,,,,,,,,,,
,TEOA406,say the word beg,,,,,,,,,,,,
,TEOA407,say the word bite,,,,,,,,,,,,
,TEOA408,say the word boat,,,,,,,,,,,,
,TEOA409,say the word bone,,,,,,,,,,,,
,TEOA410,say the word book,,,,,,,,,,,,
,TEOA411,say the word bought,,,,,,,,,,,,
,TEOA412,say the word burn,,,,,,,,,,,,
,TEOA413,say the word cab,,,,,,,,,,,,
,TEOA414,say the word calm,,,,,,,,,,,,
,TEOA415,say the word came,,,,,,,,,,,,
,TEOA416,say the word cause,,,,,,,,,,,,
,TEOA417,say the word chain,,,,,,,,,,,,
,TEOA418,say the word chair,,,,,,,,,,,,
,TEOA419,say the word chalk,,,,,,,,,,,,
,TEOA420,say the word chat,,,,,,,,,,,,
,TEOA421,say the word check,,,,,,,,,,,,
,TEOA422,say the word cheek,,,,,,,,,,,,
,TEOA423,say the word chief,,,,,,,,,,,,
,TEOA424,say the word choice,,,,,,,,,,,,
,TEOA425,say the word cool,,,,,,,,,,,,
,TEOA426,say the word dab,,,,,,,,,,,,
,TEOA427,say the word date,,,,,,,,,,,,
,TEOA428,say the word dead,,,,,,,,,,,,
,TEOA429,say the word death,,,,,,,,,,,,
,TEOA430,say the word deep,,,,,,,,,,,,
,TEOA431,say the word dime,,,,,,,,,,,,
,TEOA432,say the word dip,,,,,,,,,,,,
,TEOA433,say the word ditch,,,,,,,,,,,,
,TEOA434,say the word dodge,,,,,,,,,,,,
,TEOA435,say the word dog,,,,,,,,,,,,
,TEOA436,say the word doll,,,,,,,,,,,,
,TEOA437,say the word door,,,,,,,,,,,,
,TEOA438,say the word fail,,,,,,,,,,,,
,TEOA439,say the word fall,,,,,,,,,,,,
,TEOA440,say the word far,,,,,,,,,,,,
,TEOA441,say the word fat,,,,,,,,,,,,
,TEOA442,say the word fit,,,,,,,,,,,,
,TEOA443,say the word five,,,,,,,,,,,,
,TEOA444,say the word food,,,,,,,,,,,,
,TEOA445,say the word gap,,,,,,,,,,,,
,TEOA446,say the word gas,,,,,,,,,,,,
,TEOA447,say the word gaze,,,,,,,,,,,,
,TEOA448,say the word germ,,,,,,,,,,,,
,TEOA449,say the word get,,,,,,,,,,,,
,TEOA450,say the word gin,,,,,,,,,,,,
,TEOA451,say the word goal,,,,,,,,,,,,
,TEOA452,say the word good,,,,,,,,,,,,
,TEOA453,say the word goose,,,,,,,,,,,,
,TEOA454,say the word gun,,,,,,,,,,,,
,TEOA455,say the word half,,,,,,,,,,,,
,TEOA456,say the word hall,,,,,,,,,,,,
,TEOA457,say the word hash,,,,,,,,,,,,
,TEOA458,say the word hate,,,,,,,,,,,,
,TEOA459,say the word have,,,,,,,,,,,,
,TEOA460,say the word haze,,,,,,,,,,,,
,TEOA461,say the word hire,,,,,,,,,,,,
,TEOA462,say the word hit,,,,,,,,,,,,
,TEOA463,say the word hole,,,,,,,,,,,,
,TEOA464,say the word home,,,,,,,,,,,,
,TEOA465,say the word hurl,,,,,,,,,,,,
,TEOA466,say the word hush,,,,,,,,,,,,
,TEOA467,say the word jail,,,,,,,,,,,,
,TEOA468,say the word jar,,,,,,,,,,,,
,TEOA469,say the word join,,,,,,,,,,,,
,TEOA470,say the word judge,,,,,,,,,,,,
,TEOA471,say the word jug,,,,,,,,,,,,
,TEOA472,say the word juice,,,,,,,,,,,,
,TEOA473,say the word keen,,,,,,,,,,,,
,TEOA474,say the word keep,,,,,,,,,,,,
,TEOA475,say the word keg,,,,,,,,,,,,
,TEOA476,say the word kick,,,,,,,,,,,,
,TEOA477,say the word kill,,,,,,,,,,,,
,TEOA478,say the word king,,,,,,,,,,,,
,TEOA479,say the word kite,,,,,,,,,,,,
,TEOA480,say the word knock,,,,,,,,,,,,
,TEOA481,say the word late,,,,,,,,,,,,
,TEOA482,say the word laud,,,,,,,,,,,,
,TEOA483,say the word lean,,,,,,,,,,,,
,TEOA484,say the word learn,,,,,,,,,,,,
,TEOA485,say the word lease,,,,,,,,,,,,
,TEOA486,say the word lid,,,,,,,,,,,,
,TEOA487,say the word life,,,,,,,,,,,,
,TEOA488,say the word limb,,,,,,,,,,,,
,TEOA489,say the word live,,,,,,,,,,,,
,TEOA490,say the word loaf,,,,,,,,,,,,
,TEOA491,say the word long,,,,,,,,,,,,
,TEOA492,say the word lore,,,,,,,,,,,,
,TEOA493,say the word lose,,,,,,,,,,,,
,TEOA494,say the word lot,,,,,,,,,,,,
,TEOA495,say the word love,,,,,,,,,,,,
,TEOA496,say the word luck,,,,,,,,,,,,
,TEOA497,say the word make,,,,,,,,,,,,
,TEOA498,say the word match,,,,,,,,,,,,
,TEOA499,say the word merge,,,,,,,,,,,,
,TEOA500,say the word mess,,,,,,,,,,,,
,TEOA501,say the word met,,,,,,,,,,,,
,TEOA502,say the word mill,,,,,,,,,,,,
,TEOA503,say the word mob,,,,,,,,,,,,
,TEOA504,say the word mode,,,,,,,,,,,,
,TEOA505,say the word mood,,,,,,,,,,,,
,TEOA506,say the word moon,,,,,,,,,,,,
,TEOA507,say the word mop,,,,,,,,,,,,
,TEOA508,say the word mouse,,,,,,,,,,,,
,TEOA509,say the word nag,,,,,,,,,,,,
,TEOA510,say the word name,,,,,,,,,,,,
,TEOA511,say the word near,,,,,,,,,,,,
,TEOA512,say the word neat,,,,,,,,,,,,
,TEOA513,say the word nice,,,,,,,,,,,,
,TEOA514,say the word note,,,,,,,,,,,,
,TEOA515,say the word numb,,,,,,,,,,,,
,TEOA516,say the word pad,,,,,,,,,,,,
,TEOA517,say the word page,,,,,,,,,,,,
,TEOA518,say the word pain,,,,,,,,,,,,
,TEOA519,say the word pass,,,,,,,,,,,,
,TEOA520,say the word pearl,,,,,,,,,,,,
,TEOA521,say the word peg,,,,,,,,,,,,
,TEOA522,say the word perch,,,,,,,,,,,,
,TEOA523,say the word phone,,,,,,,,,,,,
,TEOA524,say the word pick,,,,,,,,,,,,
,TEOA525,say the word pike,,,,,,,,,,,,
,TEOA526,say the word pole,,,,,,,,,,,,
,TEOA527,say the word pool,,,,,,,,,,,,
,TEOA528,say the word puff,,,,,,,,,,,,
,TEOA529,say the word rag,,,,,,,,,,,,
,TEOA530,say the word raid,,,,,,,,,,,,
,TEOA531,say the word rain,,,,,,,,,,,,
,TEOA532,say the word raise,,,,,,,,,,,,
,TEOA533,say the word rat,,,,,,,,,,,,
,TEOA534,say the word reach,,,,,,,,,,,,
,TEOA535,say the word read,,,,,,,,,,,,
,TEOA536,say the word red,,,,,,,,,,,,
,TEOA537,say the word ring,,,,,,,,,,,,
,TEOA538,say the word ripe,,,,,,,,,,,,
,TEOA539,say the word road,,,,,,,,,,,,
,TEOA540,say the word room,,,,,,,,,,,,
,TEOA541,say the word rose,,,,,,,,,,,,
,TEOA542,say the word rot,,,,,,,,,,,,
,TEOA543,say the word rough,,,,,,,,,,,,
,TEOA544,say the word rush,,,,,,,,,,,,
,TEOA545,say the word said,,,,,,,,,,,,
,TEOA546,say the word sail,,,,,,,,,,,,
,TEOA547,say the word search,,,,,,,,,,,,
,TEOA548,say the word seize,,,,,,,,,,,,
,TEOA549,say the word sell,,,,,,,,,,,,
,TEOA550,say the word shack,,,,,,,,,,,,
,TEOA551,say the word shall,,,,,,,,,,,,
,TEOA552,say the word shawl,,,,,,,,,,,,
,TEOA553,say the word sheep,,,,,,,,,,,,
,TEOA554,say the word shirt,,,,,,,,,,,,
,TEOA555,say the word should,,,,,,,,,,,,
,TEOA556,say the word shout,,,,,,,,,,,,
,TEOA557,say the word size,,,,,,,,,,,,
,TEOA558,say the word soap,,,,,,,,,,,,
,TEOA559,say the word soup,,,,,,,,,,,,
,TEOA560,say the word sour,,,,,,,,,,,,
,TEOA561,say the word south,,,,,,,,,,,,
,TEOA562,say the word sub,,,,,,,,,,,,
,TEOA563,say the word such,,,,,,,,,,,,
,TEOA564,say the word sure,,,,,,,,,,,,
,TEOA565,say the word take,,,,,,,,,,,,
,TEOA566,say the word talk,,,,,,,,,,,,
,TEOA567,say the word tape,,,,,,,,,,,,
,TEOA568,say the word team,,,,,,,,,,,,
,TEOA569,say the word tell,,,,,,,,,,,,
,TEOA570,say the word thin,,,,,,,,,,,,
,TEOA571,say the word third,,,,,,,,,,,,
,TEOA572,say the word thought,,,,,,,,,,,,
,TEOA573,say the word thumb,,,,,,,,,,,,
,TEOA574,say the word time,,,,,,,,,,,,
,TEOA575,say the word tip,,,,,,,,,,,,
,TEOA576,say the word tire,,,,,,,,,,,,
,TEOA577,say the word ton,,,,,,,,,,,,
,TEOA578,say the word tool,,,,,,,,,,,,
,TEOA579,say the word tough,,,,,,,,,,,,
,TEOA580,say the word turn,,,,,,,,,,,,
,TEOA581,say the word vine,,,,,,,,,,,,
,TEOA582,say the word voice,,,,,,,,,,,,
,TEOA583,say the word void,,,,,,,,,,,,
,TEOA584,say the word vote,,,,,,,,,,,,
,TEOA585,say the word wag,,,,,,,,,,,,
,TEOA586,say the word walk,,,,,,,,,,,,
,TEOA587,say the word wash,,,,,,,,,,,,
,TEOA588,say the word week,,,,,,,,,,,,
,TEOA589,say the word wheat,,,,,,,,,,,,
,TEOA590,say the word when,,,,,,,,,,,,
,TEOA591,say the word which,,,,,,,,,,,,
,TEOA592,say the word whip,,,,,,,,,,,,
,TEOA593,say the word white,,,,,,,,,,,,
,TEOA594,say the word wife,,,,,,,,,,,,
,TEOA595,say the word wire,,,,,,,,,,,,
,TEOA596,say the word witch,,,,,,,,,,,,
,TEOA597,say the word yearn,,,,,,,,,,,,
,TEOA598,say the word yes,,,,,,,,,,,,
,TEOA599,say the word young,,,,,,,,,,,,
,TEOA600,say the word youth,,,,,,,,,,,,
,TEOA601,say the word back,,,,,,,,,,,,
,TEOA602,say the word bar,,,,,,,,,,,,
,TEOA603,say the word base,,,,,,,,,,,,
,TEOA604,say the word bath,,,,,,,,,,,,
,TEOA605,say the word bean,,,,,,,,,,,,
,TEOA606,say the word beg,,,,,,,,,,,,
,TEOA607,say the word bite,,,,,,,,,,,,
,TEOA608,say the word boat,,,,,,,,,,,,
,TEOA609,say the word bone,,,,,,,,,,,,
,TEOA610,say the word book,,,,,,,,,,,,
,TEOA611,say the word bought,,,,,,,,,,,,
,TEOA612,say the word burn,,,,,,,,,,,,
,TEOA613,say the word cab,,,,,,,,,,,,
,TEOA614,say the word calm,,,,,,,,,,,,
,TEOA615,say the word came,,,,,,,,,,,,
,TEOA616,say the word cause,,,,,,,,,,,,
,TEOA617,say the word chain,,,,,,,,,,,,
,TEOA618,say the word chair,,,,,,,,,,,,
,TEOA619,say the word chalk,,,,,,,,,,,,
,TEOA620,say the word chat,,,,,,,,,,,,
,TEOA621,say the word check,,,,,,,,,,,,
,TEOA622,say the word cheek,,,,,,,,,,,,
,TEOA623,say the word chief,,,,,,,,,,,,
,TEOA624,say the word choice,,,,,,,,,,,,
,TEOA625,say the word cool,,,,,,,,,,,,
,TEOA626,say the word dab,,,,,,,,,,,,
,TEOA627,say the word date,,,,,,,,,,,,
,TEOA628,say the word dead,,,,,,,,,,,,
,TEOA629,say the word death,,,,,,,,,,,,
,TEOA630,say the word deep,,,,,,,,,,,,
,TEOA631,say the word dime,,,,,,,,,,,,
,TEOA632,say the word dip,,,,,,,,,,,,
,TEOA633,say the word ditch,,,,,,,,,,,,
,TEOA634,say the word dodge,,,,,,,,,,,,
,TEOA635,say the word dog,,,,,,,,,,,,
,TEOA636,say the word doll,,,,,,,,,,,,
,TEOA637,say the word door,,,,,,,,,,,,
,TEOA638,say the word fail,,,,,,,,,,,,
,TEOA639,say the word fall,,,,,,,,,,,,
,TEOA640,say the word far,,,,,,,,,,,,
,TEOA641,say the word fat,,,,,,,,,,,,
,TEOA642,say the word fit,,,,,,,,,,,,
,TEOA643,say the word five,,,,,,,,,,,,
,TEOA644,say the word food,,,,,,,,,,,,
,TEOA645,say the word gap,,,,,,,,,,,,
,TEOA646,say the word gas,,,,,,,,,,,,
,TEOA647,say the word gaze,,,,,,,,,,,,
,TEOA648,say the word germ,,,,,,,,,,,,
,TEOA649,say the word get,,,,,,,,,,,,
,TEOA650,say the word gin,,,,,,,,,,,,
,TEOA651,say the word goal,,,,,,,,,,,,
,TEOA652,say the word good,,,,,,,,,,,,
,TEOA653,say the word goose,,,,,,,,,,,,
,TEOA654,say the word gun,,,,,,,,,,,,
,TEOA655,say the word half,,,,,,,,,,,,
,TEOA656,say the word hall,,,,,,,,,,,,
,TEOA657,say the word hash,,,,,,,,,,,,
,TEOA658,say the word hate,,,,,,,,,,,,
,TEOA659,say the word have,,,,,,,,,,,,
,TEOA660,say the word haze,,,,,,,,,,,,
,TEOA661,say the word hire,,,,,,,,,,,,
,TEOA662,say the word hit,,,,,,,,,,,,
,TEOA663,say the word hole,,,,,,,,,,,,
,TEOA664,say the word home,,,,,,,,,,,,
,TEOA665,say the word hurl,,,,,,,,,,,,
,TEOA666,say the word hush,,,,,,,,,,,,
,TEOA667,say the word jail,,,,,,,,,,,,
,TEOA668,say the word jar,,,,,,,,,,,,
,TEOA669,say the word join,,,,,,,,,,,,
,TEOA670,say the word judge,,,,,,,,,,,,
,TEOA671,say the word jug,,,,,,,,,,,,
,TEOA672,say the word juice,,,,,,,,,,,,
,TEOA673,say the word keen,,,,,,,,,,,,
,TEOA674,say the word keep,,,,,,,,,,,,
,TEOA675,say the word keg,,,,,,,,,,,,
,TEOA676,say the word kick,,,,,,,,,,,,
,TEOA677,say the word kill,,,,,,,,,,,,
,TEOA678,say the word king,,,,,,,,,,,,
,TEOA679,say the word kite,,,,,,,,,,,,
,TEOA680,say the word knock,,,,,,,,,,,,
,TEOA681,say the word late,,,,,,,,,,,,
,TEOA682,say the word laud,,,,,,,,,,,,
,TEOA683,say the word lean,,,,,,,,,,,,
,TEOA684,say the word learn,,,,,,,,,,,,
,TEOA685,say the word lease,,,,,,,,,,,,
,TEOA686,say the word lid,,,,,,,,,,,,
,TEOA687,say the word life,,,,,,,,,,,,
,TEOA688,say the word limb,,,,,,,,,,,,
,TEOA689,say the word live,,,,,,,,,,,,
,TEOA690,say the word loaf,,,,,,,,,,,,
,TEOA691,say the word long,,,,,,,,,,,,
,TEOA692,say the word lore,,,,,,,,,,,,
,TEOA693,say the word lose,,,,,,,,,,,,
,TEOA694,say the word lot,,,,,,,,,,,,
,TEOA695,say the word love,,,,,,,,,,,,
,TEOA696,say the word luck,,,,,,,,,,,,
,TEOA697,say the word make,,,,,,,,,,,,
,TEOA698,say the word match,,,,,,,,,,,,
,TEOA699,say the word merge,,,,,,,,,,,,
,TEOA700,say the word mess,,,,,,,,,,,,
