TEYA001,say the word back,angry,0,angry,TEOA001
TEYA400,say the word youth,happy,1,,TEOA400
TEYA401,say the word back,neutral,3,,TEOA401
TEYA402,say the word bar,neutral,3,,TEOA402
TEYA403,say the word base,neutral,3,,TEOA403
TEYA404,say the word bath,neutral,3,,TEOA404
TEYA405,say the word bean,neutral,3,,TEOA405
TEYA406,say the word beg,neutral,3,,TEOA406
TEYA407,say the word bite,neutral,3,,TEOA407
TEYA408,say the word boat,neutral,3,,TEOA408
TEYA409,say the word bone,neutral,3,,TEOA409
TEYA410,say the word book,neutral,3,,TEOA410
TEYA411,say the word bought,neutral,3,,TEOA411
TEYA412,say the word burn,neutral,3,,TEOA412
TEYA413,say the word cab,neutral,3,,TEOA413
TEYA414,say the word calm,neutral,3,,TEOA414
TEYA415,say the word came,neutral,3,,TEOA415
TEYA416,say the word cause,neutral,3,,TEOA416
TEYA417,say the word chain,neutral,3,,TEOA417
TEYA418,say the word chair,neutral,3,,TEOA418
TEYA419,say the word chalk,neutral,3,,TEOA419
TEYA420,say the word chat,neutral,3,,TEOA420
TEYA421,say the word check,neutral,3,,TEOA421
TEYA422,say the word cheek,neutral,3,,TEOA422
TEYA423,say the word chief,neutral,3,,TEOA423
TEYA424,say the word choice,neutral,3,,TEOA424
TEYA425,say the word cool,neutral,3,,TEOA425
TEYA426,say the word dab,neutral,3,,TEOA426
TEYA427,say the word date,neutral,3,,TEOA427
TEYA428,say the word dead,neutral,3,,TEOA428
TEYA429,say the word death,neutral,3,,TEOA429
TEYA430,say the word deep,neutral,3,,TEOA430
TEYA431,say the word dime,neutral,3,,TEOA431
TEYA432,say the word dip,neutral,3,,TEOA432
TEYA433,say the word ditch,neutral,3,,TEOA433
TEYA434,say the word dodge,neutral,3,,TEOA434
TEYA435,say the word dog,neutral,3,,TEOA435
TEYA436,say the word doll,neutral,3,,TEOA436
TEYA437,say the word door,neutral,3,,TEOA437
TEYA438,say the word fail,neutral,3,,TEOA438
TEYA439,say the word fall,neutral,3,,TEOA439
TEYA440,say the word far,neutral,3,,TEOA440
TEYA441,say the word fat,neutral,3,,TEOA441
TEYA442,say the word fit,neutral,3,,TEOA442
TEYA443,say the word five,neutral,3,,TEOA443
TEYA444,say the word food,neutral,3,,TEOA444
TEYA445,say the word gap,neutral,3,,TEOA445
TEYA446,say the word gas,neutral,3,,TEOA446
TEYA447,say the word gaze,neutral,3,,TEOA447
TEYA448,say the word germ,neutral,3,,TEOA448
TEYA449,say the word get,neutral,3,,TEOA449
TEYA450,say the word gin,neutral,3,,TEOA450
TEYA451,say the word goal,neutral,3,,TEOA451
TEYA452,say the word good,neutral,3,,TEOA452
TEYA453,say the word goose,neutral,3,,TEOA453
TEYA454,say the word gun,neutral,3,,TEOA454
TEYA455,say the word half,neutral,3,,TEOA455
TEYA456,say the word hall,neutral,3,,TEOA456
TEYA457,say the word hash,neutral,3,,TEOA457
TEYA458,say the word hate,neutral,3,,TEOA458
TEYA459,say the word have,neutral,3,,TEOA459
TEYA460,say the word haze,neutral,3,,TEOA460
TEYA461,say the word hire,neutral,3,,TEOA461
TEYA462,say the word hit,neutral,3,,TEOA462
TEYA463,say the word hole,neutral,3,,TEOA463
TEYA464,say the word home,neutral,3,,TEOA464
TEYA465,say the word hurl,neutral,3,,TEOA465
TEYA466,say the word hush,neutral,3,,TEOA466
TEYA467,say the word jail,neutral,3,,TEOA467
TEYA468,say the word jar,neutral,3,,TEOA468
TEYA469,say the word join,neutral,3,,TEOA469
TEYA470,say the word judge,neutral,3,,TEOA470
TEYA471,say the word jug,neutral,3,,TEOA471
TEYA472,say the word juice,neutral,3,,TEOA472
TEYA473,say the word keen,neutral,3,,TEOA473
TEYA474,say the word keep,neutral,3,,TEOA474
TEYA475,say the word keg,neutral,3,,TEOA475
TEYA476,say the word kick,neutral,3,,TEOA476
TEYA477,say the word kill,neutral,3,,TEOA477
TEYA478,say the word king,neutral,3,,TEOA478
TEYA479,say the word kite,neutral,3,,TEOA479
TEYA480,say the word knock,neutral,3,,TEOA480
TEYA481,say the word late,neutral,3,,TEOA481
TEYA482,say the word laud,neutral,3,,TEOA482
TEYA483,say the word lean,neutral,3,,TEOA483
TEYA484,say the word learn,neutral,3,,TEOA484
TEYA485,say the word lease,neutral,3,,TEOA485
TEYA486,say the word lid,neutral,3,,TEOA486
TEYA487,say the word life,neutral,3,,TEOA487
TEYA488,say the word limb,neutral,3,,TEOA488
TEYA489,say the word live,neutral,3,,TEOA489
TEYA490,say the word loaf,neutral,3,,TEOA490
TEYA491,say the word long,neutral,3,,TEOA491
TEYA492,say the word lore,neutral,3,,TEOA492
TEYA493,say the word lose,neutral,3,,TEOA493
TEYA494,say the word lot,neutral,3,,TEOA494
TEYA495,say the word love,neutral,3,,TEOA495
TEYA496,say the word luck,neutral,3,,TEOA496
TEYA497,say the word make,neutral,3,,TEOA497
TEYA498,say the word match,neutral,3,,TEOA498
TEYA499,say the word merge,neutral,3,,TEOA499
TEYA500,say the word mess,neutral,3,,TEOA500
TEYA501,say the word met,neutral,3,,TEOA501
TEYA502,say the word mill,neutral,3,,TEOA502
TEYA503,say the word mob,neutral,3,,TEOA503
TEYA504,say the word mode,neutral,3,,TEOA504
TEYA505,say the word mood,neutral,3,,TEOA505
TEYA506,say the word moon,neutral,3,,TEOA506
TEYA507,say the word mop,neutral,3,,TEOA507
TEYA508,say the word mouse,neutral,3,,TEOA508
TEYA509,say the word nag,neutral,3,,TEOA509
TEYA510,say the word name,neutral,3,,TEOA510
TEYA511,say the word near,neutral,3,,TEOA511
TEYA512,say the word neat,neutral,3,,TEOA512
TEYA513,say the word nice,neutral,3,,TEOA513
TEYA514,say the word note,neutral,3,,TEOA514
TEYA515,say the word numb,neutral,3,,TEOA515
TEYA516,say the word pad,neutral,3,,TEOA516
TEYA517,say the word page,neutral,3,,TEOA517
TEYA518,say the word pain,neutral,3,,TEOA518
TEYA519,say the word pass,neutral,3,,TEOA519
TEYA520,say the word pearl,neutral,3,,TEOA520
TEYA521,say the word peg,neutral,3,,TEOA521
TEYA522,say the word perch,neutral,3,,TEOA522
TEYA523,say the word phone,neutral,3,,TEOA523
TEYA524,say the word pick,neutral,3,,TEOA524
TEYA525,say the word pike,neutral,3,,TEOA525
TEYA526,say the word pole,neutral,3,,TEOA526
TEYA527,say the word pool,neutral,3,,TEOA527
TEYA528,say the word puff,neutral,3,,TEOA528
TEYA529,say the word rag,neutral,3,,TEOA529
TEYA530,say the word raid,neutral,3,,TEOA530
TEYA531,say the word rain,neutral,3,,TEOA531
TEYA532,say the word raise,neutral,3,,TEOA532
TEYA533,say the word rat,neutral,3,,TEOA533
TEYA534,say the word reach,neutral,3,,TEOA534
TEYA535,say the word read,neutral,3,,TEOA535
TEYA536,say the word red,neutral,3,,TEOA536
TEYA537,say the word ring,neutral,3,,TEOA537
TEYA538,say the word ripe,neutral,3,,TEOA538
TEYA539,say the word road,neutral,3,,TEOA539
TEYA540,say the word room,neutral,3,,TEOA540
TEYA541,say the word rose,neutral,3,,TEOA541
TEYA542,say the word rot,neutral,3,,TEOA542
TEYA543,say the word rough,neutral,3,,TEOA543
TEYA544,say the word rush,neutral,3,,TEOA544
TEYA545,say the word said,neutral,3,,TEOA545
TEYA546,say the word sail,neutral,3,,TEOA546
TEYA547,say the word search,neutral,3,,TEOA547
TEYA548,say the word seize,neutral,3,,TEOA548
TEYA549,say the word sell,neutral,3,,TEOA549
TEYA550,say the word shack,neutral,3,,TEOA550
TEYA551,say the word shall,neutral,3,,TEOA551
TEYA552,say the word shawl,neutral,3,,TEOA552
TEYA553,say the word sheep,neutral,3,,TEOA553
TEYA554,say the word shirt,neutral,3,,TEOA554
TEYA555,say the word should,neutral,3,,TEOA555
TEYA556,say the word shout,neutral,3,,TEOA556
TEYA557,say the word size,neutral,3,,TEOA557
TEYA558,say the word soap,neutral,3,,TEOA558
TEYA559,say the word soup,neutral,3,,TEOA559
TEYA560,say the word sour,neutral,3,,TEOA560
TEYA561,say the word south,neutral,3,,TEOA561
TEYA562,say the word sub,neutral,3,,TEOA562
TEYA563,say the word such,neutral,3,,TEOA563
TEYA564,say the word sure,neutral,3,,TEOA564
TEYA565,say the word take,neutral,3,,TEOA565
TEYA566,say the word talk,neutral,3,,TEOA566
TEYA567,say the word tape,neutral,3,,TEOA567
TEYA568,say the word team,neutral,3,,TEOA568
TEYA569,say the word tell,neutral,3,,TEOA569
TEYA570,say the word thin,neutral,3,,TEOA570
TEYA571,say the word third,neutral,3,,TEOA571
TEYA572,say the word thought,neutral,3,,TEOA572
TEYA573,say the word thumb,neutral,3,,TEOA573
TEYA574,say the word time,neutral,3,,TEOA574
TEYA575,say the word tip,neutral,3,,TEOA575
TEYA576,say the word tire,neutral,3,,TEOA576
TEYA577,say the word ton,neutral,3,,TEOA577
TEYA578,say the word tool,neutral,3,,TEOA578
TEYA579,say the word tough,neutral,3,,TEOA579
TEYA580,say the word turn,neutral,3,,TEOA580
TEYA581,say the word vine,neutral,3,,TEOA581
TEYA582,say the word voice,neutral,3,,TEOA582
TEYA583,say the word void,neutral,3,,TEOA583
TEYA584,say the word vote,neutral,3,,TEOA584
TEYA585,say the word wag,neutral,3,,TEOA585
TEYA586,say the word walk,neutral,3,,TEOA586
TEYA587,say the word wash,neutral,3,,TEOA587
TEYA588,say the word week,neutral,3,,TEOA588
TEYA589,say the word wheat,neutral,3,,TEOA589
TEYA590,say the word when,neutral,3,,TEOA590
TEYA591,say the word which,neutral,3,,TEOA591
TEYA592,say the word whip,neutral,3,,TEOA592
TEYA593,say the word white,neutral,3,,TEOA593
TEYA594,say the word wife,neutral,3,,TEOA594
TEYA595,say the word wire,neutral,3,,TEOA595
TEYA596,say the word witch,neutral,3,,TEOA596
TEYA597,say the word yearn,neutral,3,,TEOA597
TEYA598,say the word yes,neutral,3,,TEOA598
TEYA599,say the word young,neutral,3,,TEOA599
TEYA600,say the word youth,neutral,3,,TEOA600
TEYA601,say the word back,sad,2,,TEOA601
TEYA602,say the word bar,sad,2,,TEOA602
TEYA603,say the word base,sad,2,,TEOA603
TEYA604,say the word bath,sad,2,,TEOA604
TEYA605,say the word bean,sad,2,,TEOA605
TEYA606,say the word beg,sad,2,,TEOA606
TEYA607,say the word bite,sad,2,,TEOA607
TEYA608,say the word boat,sad,2,,TEOA608
TEYA609,say the word bone,sad,2,,TEOA609
TEYA610,say the word book,sad,2,,TEOA610
TEYA611,say the word bought,sad,2,,TEOA611
TEYA612,say the word burn,sad,2,,TEOA612
TEYA613,say the word cab,sad,2,,TEOA613
TEYA614,say the word calm,sad,2,,TEOA614
TEYA615,say the word came,sad,2,,TEOA615
TEYA616,say the word cause,sad,2,,TEOA616
TEYA617,say the word chain,sad,2,,TEOA617
TEYA618,say the word chair,sad,2,,TEOA618
TEYA619,say the word chalk,sad,2,,TEOA619
TEYA620,say the word chat,sad,2,,TEOA620
TEYA621,say the word check,sad,2,,TEOA621
TEYA622,say the word cheek,sad,2,,TEOA622
TEYA623,say the word chief,sad,2,,TEOA623
TEYA624,say the word choice,sad,2,,TEOA624
TEYA625,say the word cool,sad,2,,TEOA625
TEYA626,say the word dab,sad,2,,TEOA626
TEYA627,say the word date,sad,2,,TEOA627
TEYA628,say the word dead,sad,2,,TEOA628
TEYA629,say the word death,sad,2,,TEOA629
TEYA630,say the word deep,sad,2,,TEOA630
TEYA631,say the word dime,sad,2,,TEOA631
TEYA632,say the word dip,sad,2,,TEOA632
TEYA633,say the word ditch,sad,2,,TEOA633
TEYA634,say the word dodge,sad,2,,TEOA634
TEYA635,say the word dog,sad,2,,TEOA635
TEYA636,say the word doll,sad,2,,TEOA636
TEYA637,say the word door,sad,2,,TEOA637
TEYA638,say the word fail,sad,2,,TEOA638
TEYA639,say the word fall,sad,2,,TEOA639
TEYA640,say the word far,sad,2,,TEOA640
TEYA641,say the word fat,sad,2,,TEOA641
TEYA642,say the word fit,sad,2,,TEOA642
TEYA643,say the word five,sad,2,,TEOA643
TEYA644,say the word food,sad,2,,TEOA644
TEYA645,say the word gap,sad,2,,TEOA645
TEYA646,say the word gas,sad,2,,TEOA646
TEYA647,say the word gaze,sad,2,,TEOA647
TEYA648,say the word germ,sad,2,,TEOA648
TEYA649,say the word get,sad,2,,TEOA649
TEYA650,say the word gin,sad,2,,TEOA650
TEYA651,say the word goal,sad,2,,TEOA651
TEYA652,say the word good,sad,2,,TEOA652
TEYA653,say the word goose,sad,2,,TEOA653
TEYA654,say the word gun,sad,2,,TEOA654
TEYA655,say the word half,sad,2,,TEOA655
TEYA656,say the word hall,sad,2,,TEOA656
TEYA657,say the word hash,sad,2,,TEOA657
TEYA658,say the word hate,sad,2,,TEOA658
TEYA659,say the word have,sad,2,,TEOA659
TEYA660,say the word haze,sad,2,,TEOA660
TEYA661,say the word hire,sad,2,,TEOA661
TEYA662,say the word hit,sad,2,,TEOA662
TEYA663,say the word hole,sad,2,,TEOA663
TEYA664,say the word home,sad,2,,TEOA664
TEYA665,say the word hurl,sad,2,,TEOA665
TEYA666,say the word hush,sad,2,,TEOA666
TEYA667,say the word jail,sad,2,,TEOA667
TEYA668,say the word jar,sad,2,,TEOA668
TEYA669,say the word join,sad,2,,TEOA669
TEYA670,say the word judge,sad,2,,TEOA670
TEYA671,say the word jug,sad,2,,TEOA671
TEYA672,say the word juice,sad,2,,TEOA672
TEYA673,say the word keen,sad,2,,TEOA673
TEYA674,say the word keep,sad,2,,TEOA674
TEYA675,say the word keg,sad,2,,TEOA675
TEYA676,say the word kick,sad,2,,TEOA676
TEYA677,say the word kill,sad,2,,TEOA677
TEYA678,say the word king,sad,2,,TEOA678
TEYA679,say the word kite,sad,2,,TEOA679
TEYA680,say the word knock,sad,2,,TEOA680
TEYA681,say the word late,sad,2,,TEOA681
TEYA682,say the word laud,sad,2,,TEOA682
TEYA683,say the word lean,sad,2,,TEOA683
TEYA684,say the word learn,sad,2,,TEOA684
TEYA685,say the word lease,sad,2,,TEOA685
TEYA686,say the word lid,sad,2,,TEOA686
TEYA687,say the word life,sad,2,,TEOA687
TEYA688,say the word limb,sad,2,,TEOA688
TEYA689,say the word live,sad,2,,TEOA689
TEYA690,say the word loaf,sad,2,,TEOA690
TEYA691,say the word long,sad,2,,TEOA691
TEYA692,say the word lore,sad,2,,TEOA692
TEYA693,say the word lose,sad,2,,TEOA693
TEYA694,say the word lot,sad,2,,TEOA694
TEYA695,say the word love,sad,2,,TEOA695
TEYA696,say the word luck,sad,2,,TEOA696
TEYA697,say the word make,sad,2,,TEOA697
TEYA698,say the word match,sad,2,,TEOA698
TEYA699,say the word merge,sad,2,,TEOA699
TEYA700,say the word mess,sad,2,,TEOA700
TEYA701,say the word met,sad,2,,TEOA701
TEYA702,say the word mill,sad,2,,TEOA702
TEYA703,say the word mob,sad,2,,TEOA703
TEYA704,say the word mode,sad,2,,TEOA704
TEYA705,say the word mood,sad,2,,TEOA705
TEYA706,say the word moon,sad,2,,TEOA706
TEYA707,say the word mop,sad,2,,TEOA707
TEYA708,say the word mouse,sad,2,,TEOA708
TEYA709,say the word nag,sad,2,,TEOA709
TEYA710,say the word name,sad,2,,TEOA710
TEYA711,say the word near,sad,2,,TEOA711
TEYA712,say the word neat,sad,2,,TEOA712
TEYA713,say the word nice,sad,2,,TEOA713
TEYA714,say the word note,sad,2,,TEOA714
TEYA715,say the word numb,sad,2,,TEOA715
TEYA716,say the word pad,sad,2,,TEOA716
TEYA717,say the word page,sad,2,,TEOA717
TEYA718,say the word pain,sad,2,,TEOA718
TEYA719,say the word pass,sad,2,,TEOA719
TEYA720,say the word pearl,sad,2,,TEOA720
TEYA721,say the word peg,sad,2,,TEOA721
TEYA722,say the word perch,sad,2,,TEOA722
TEYA723,say the word phone,sad,2,,TEOA723
TEYA724,say the word pick,sad,2,,TEOA724
TEYA725,say the word pike,sad,2,,TEOA725
TEYA726,say the word pole,sad,2,,TEOA726
TEYA727,say the word pool,sad,2,,TEOA727
TEYA728,say the word puff,sad,2,,TEOA728
TEYA729,say the word rag,sad,2,,TEOA729
TEYA730,say the word raid,sad,2,,TEOA730
TEYA731,say the word rain,sad,2,,TEOA731
TEYA732,say the word raise,sad,2,,TEOA732
TEYA733,say the word rat,sad,2,,TEOA733
TEYA734,say the word reach,sad,2,,TEOA734
TEYA735,say the word read,sad,2,,TEOA735
TEYA736,say the word red,sad,2,,TEOA736
TEYA737,say the word ring,sad,2,,TEOA737
TEYA738,say the word ripe,sad,2,,TEOA738
TEYA739,say the word road,sad,2,,TEOA739
TEYA740,say the word room,sad,2,,TEOA740
TEYA741,say the word rose,sad,2,,TEOA741
TEYA742,say the word rot,sad,2,,TEOA742
TEYA743,say the word rough,sad,2,,TEOA743
TEYA744,say the word rush,sad,2,,TEOA744
TEYA745,say the word said,sad,2,,TEOA745
TEYA746,say the word sail,sad,2,,TEOA746
TEYA747,say the word search,sad,2,,TEOA747
TEYA748,say the word seize,sad,2,,TEOA748
TEYA749,say the word sell,sad,2,,TEOA749
TEYA750,say the word shack,sad,2,,TEOA750
TEYA751,say the word shall,sad,2,,TEOA751
TEYA752,say the word shawl,sad,2,,TEOA752
TEYA753,say the word sheep,sad,2,,TEOA753
TEYA754,say the word shirt,sad,2,,TEOA754
TEYA755,say the word should,sad,2,,TEOA755
TEYA756,say the word shout,sad,2,,TEOA756
TEYA757,say the word size,sad,2,,TEOA757
TEYA758,say the word soap,sad,2,,TEOA758
TEYA759,say the word soup,sad,2,,TEOA759
TEYA760,say the word sour,sad,2,,TEOA760
TEYA761,say the word south,sad,2,,TEOA761
TEYA762,say the word sub,sad,2,,TEOA762
TEYA763,say the word such,sad,2,,TEOA763
TEYA764,say the word sure,sad,2,,TEOA764
TEYA765,say the word take,sad,2,,TEOA765
TEYA766,say the word talk,sad,2,,TEOA766
TEYA767,say the word tape,sad,2,,TEOA767
TEYA768,say the word team,sad,2,,TEOA768
TEYA769,say the word tell,sad,2,,TEOA769
TEYA770,say the word thin,sad,2,,TEOA770
TEYA771,say the word third,sad,2,,TEOA771
TEYA772,say the word thought,sad,2,,TEOA772
TEYA773,say the word thumb,sad,2,,TEOA773
TEYA774,say the word time,sad,2,,TEOA774
TEYA775,say the word tip,sad,2,,TEOA775
TEYA776,say the word tire,sad,2,,TEOA776
TEYA777,say the word ton,sad,2,,TEOA777
TEYA778,say the word tool,sad,2,,TEOA778
TEYA779,say the word tough,sad,2,,TEOA779
TEYA780,say the word turn,sad,2,,TEOA780
TEYA781,say the word vine,sad,2,,TEOA781
TEYA782,say the word voice,sad,2,,TEOA782
TEYA783,say the word void,sad,2,,TEOA783
TEYA784,say the word vote,sad,2,,TEOA784
TEYA785,say the word wag,sad,2,,TEOA785
TEYA786,say the word walk,sad,2,,TEOA786
TEYA787,say the word wash,sad,2,,TEOA787
TEYA788,say the word week,sad,2,,TEOA788
TEYA789,say the word wheat,sad,2,,TEOA789
TEYA790,say the word when,sad,2,,TEOA790
TEYA791,say the word which,sad,2,,TEOA791
TEYA792,say the word whip,sad,2,,TEOA792
TEYA793,say the word white,sad,2,,TEOA793
TEYA794,say the word wife,sad,2,,TEOA794
TEYA795,say the word wire,sad,2,,TEOA795
TEYA796,say the word witch,sad,2,,TEOA796
TEYA797,say the word yearn,sad,2,,TEOA797
TEYA798,say the word yes,sad,2,,TEOA798
TEYA799,say the word young,sad,2,,TEOA799
TEYA800,say the word youth,sad,2,,TEOA800